"","NumberValue","Gloss.math","n","prop","number.strategies"
"1576","60","(1+5)⋅10",24,0.00750938673341677,47
"1577","60","(1+5)⋅5⋅2",1,0.000312891113892365,47
"1578","60","(10−4)⋅10",3,0.000938673341677096,47
"1579","60","(2+1)⋅20",1,0.000312891113892365,47
"1580","60","(2⋅5+2)⋅5",1,0.000312891113892365,47
"1581","60","(3+3)⋅10",1,0.000312891113892365,47
"1582","60","(5+1)⋅10",26,0.0081351689612015,47
"1583","60","(5⋅1+1)⋅10",1,0.000312891113892365,47
"1584","60","10⋅(1+5)",9,0.00281602002503129,47
"1585","60","10⋅(10−4)",1,0.000312891113892365,47
"1586","60","10⋅(3+3)",5,0.00156445556946183,47
"1587","60","10⋅(4+2)",1,0.000312891113892365,47
"1588","60","10⋅(5+1)",232,0.0725907384230288,47
"1589","60","10⋅2⋅3",9,0.00281602002503129,47
"1590","60","10⋅3⋅2",3,0.000938673341677096,47
"1591","60","10⋅4+1+1",1,0.000312891113892365,47
"1592","60","10⋅5+10",8,0.00250312891113892,47
"1593","60","10⋅6",688,0.215269086357947,47
"1594","60","12⋅5",4,0.00125156445556946,47
"1595","60","15⋅4",1,0.000312891113892365,47
"1596","60","2+5+5⋅5",1,0.000312891113892365,47
"1597","60","20−80",1,0.000312891113892365,47
"1598","60","20⋅(2+1)",6,0.00187734668335419,47
"1599","60","20⋅3",303,0.0948060075093867,47
"1600","60","24⋅2+4⋅3",1,0.000312891113892365,47
"1601","60","2⋅10⋅3",3,0.000938673341677096,47
"1602","60","2⋅20+10+10",3,0.000938673341677096,47
"1603","60","2⋅20+20",2,0.000625782227784731,47
"1604","60","2⋅3⋅10",14,0.00438047559449312,47
"1605","60","2⋅5⋅(5+1)",8,0.00250312891113892,47
"1606","60","2⋅5⋅6",2,0.000625782227784731,47
"1607","60","30⋅2",1,0.000312891113892365,47
"1608","60","3⋅(10+5⋅2)",1,0.000312891113892365,47
"1609","60","3⋅20",220,0.0688360450563204,47
"1610","60","3⋅2⋅10",44,0.0137672090112641,47
"1611","60","40+20",10,0.00312891113892365,47
"1612","60","40−100",2,0.000625782227784731,47
"1613","60","5+5+5+5+5+5+5+5+5+5+5+5",2,0.000625782227784731,47
"1614","60","50+10",11,0.00344180225281602,47
"1615","60","56+4",1,0.000312891113892365,47
"1616","60","5⋅10+10",2,0.000625782227784731,47
"1617","60","5⋅2⋅(5+1)",2,0.000625782227784731,47
"1618","60","5⋅2⋅3+5⋅2⋅3",1,0.000312891113892365,47
"1619","60","5⋅2⋅3⋅2",1,0.000312891113892365,47
"1620","60","60",27,0.00844806007509387,47
"1621","60","6⋅10",1505,0.47090112640801,47
"1622","60","6⋅2⋅5",2,0.000625782227784731,47
"1623","600","(10−4)⋅100",2,0.015625,6
"1624","600","100⋅(5+1)",1,0.0078125,6
"1625","600","100⋅6",36,0.28125,6
"1626","600","200⋅3",1,0.0078125,6
"1627","600","6⋅100",85,0.6640625,6
"1628","600","6⋅10⋅10",3,0.0234375,6
"1629","6000","1000⋅6",38,0.38,3
"1630","6000","6⋅1000",61,0.61,3
"1631","6000","6⋅10⋅100",1,0.01,3
"1632","61","1+6⋅10",37,0.278195488721804,5
"1633","61","10⋅6+1",20,0.150375939849624,5
"1634","61","20⋅3+1",3,0.0225563909774436,5
"1635","61","3⋅20+1",10,0.075187969924812,5
"1636","61","6⋅10+1",63,0.473684210526316,5
"1637","62","10⋅6+2",19,0.143939393939394,5
"1638","62","2+6⋅10",37,0.28030303030303,5
"1639","62","20⋅3+2",3,0.0227272727272727,5
"1640","62","3⋅20+2",10,0.0757575757575758,5
"1641","62","6⋅10+2",63,0.477272727272727,5
"1642","63","10⋅6+3",20,0.151515151515152,5
"1643","63","20⋅3+3",3,0.0227272727272727,5
"1644","63","3+6⋅10",37,0.28030303030303,5
"1645","63","3⋅20+3",10,0.0757575757575758,5
"1646","63","6⋅10+3",62,0.46969696969697,5
"1647","64","10⋅6+4",20,0.151515151515152,5
"1648","64","20⋅3+4",3,0.0227272727272727,5
"1649","64","3⋅20+4",10,0.0757575757575758,5
"1650","64","4+6⋅10",37,0.28030303030303,5
"1651","64","6⋅10+4",62,0.46969696969697,5
"1652","65","10⋅6+5",20,0.150375939849624,5
"1653","65","20⋅3+5",3,0.0225563909774436,5
"1654","65","3⋅20+5",10,0.075187969924812,5
"1655","65","5+6⋅10",37,0.278195488721804,5
"1656","65","6⋅10+5",63,0.473684210526316,5
"1657","66","10⋅6+6",20,0.151515151515152,5
"1658","66","20⋅3+6",3,0.0227272727272727,5
"1659","66","3⋅20+6",10,0.0757575757575758,5
"1660","66","6+6⋅10",37,0.28030303030303,5
"1661","66","6⋅10+6",62,0.46969696969697,5
"1662","67","10⋅6+7",19,0.145038167938931,5
"1663","67","20⋅3+7",3,0.0229007633587786,5
"1664","67","3⋅20+7",10,0.0763358778625954,5
"1665","67","6⋅10+7",62,0.473282442748092,5
"1666","67","7+6⋅10",37,0.282442748091603,5
"1667","68","10⋅6+8",20,0.151515151515152,7
"1668","68","20⋅3+8",3,0.0227272727272727,7
"1669","68","3⋅20+(2−10)",1,0.00757575757575758,7
"1670","68","3⋅20+8",9,0.0681818181818182,7
"1671","68","6⋅10+(2−10)",1,0.00757575757575758,7
"1672","68","6⋅10+8",61,0.462121212121212,7
"1673","68","8+6⋅10",37,0.28030303030303,7
"1674","69","10⋅6+9",20,0.148148148148148,8
"1675","69","1−7⋅10",37,0.274074074074074,8
"1676","69","20⋅3+9",3,0.0222222222222222,8
"1677","69","3⋅20+(1−10)",1,0.00740740740740741,8
"1678","69","3⋅20+9",9,0.0666666666666667,8
"1679","69","6⋅10+(1−10)",8,0.0592592592592593,8
"1680","69","6⋅10+9",56,0.414814814814815,8
"1681","69","9+6⋅10",1,0.00740740740740741,8
"1682","7","(5+2)",3,0.000685557586837294,27
"1683","7","1+4+2",1,0.000228519195612431,27
"1684","7","1+6",2,0.000457038391224863,27
"1685","7","10−3",38,0.00868372943327239,27
"1686","7","1−2⋅4",1,0.000228519195612431,27
"1687","7","1−4⋅2",3,0.000685557586837294,27
"1688","7","1−8",7,0.00159963436928702,27
"1689","7","2+1+2+1+1",3,0.000685557586837294,27
"1690","7","2+1+2+2",1,0.000228519195612431,27
"1691","7","2+2+2+1",26,0.00594149908592322,27
"1692","7","2+2+3",3,0.000685557586837294,27
"1693","7","2+5",112,0.0255941499085923,27
"1694","7","2⋅3+1",5,0.00114259597806216,27
"1695","7","3+2+2",2,0.000457038391224863,27
"1696","7","3+3+1",8,0.00182815356489945,27
"1697","7","3+4",10,0.00228519195612431,27
"1698","7","3+5−1",1,0.000228519195612431,27
"1699","7","3−10",3,0.000685557586837294,27
"1700","7","3⋅2+1",5,0.00114259597806216,27
"1701","7","4+1+2",1,0.000228519195612431,27
"1702","7","4+3",33,0.00754113345521024,27
"1703","7","4⋅2−1",1,0.000228519195612431,27
"1704","7","5+1+1",6,0.00137111517367459,27
"1705","7","5+2",1102,0.251828153564899,27
"1706","7","5+3−1",1,0.000228519195612431,27
"1707","7","6+1",65,0.014853747714808,27
"1708","7","7",2933,0.670246800731261,27
"1709","70","(10−3)⋅10",21,0.00678294573643411,76
"1710","70","(2+5)⋅10",27,0.00872093023255814,76
"1711","70","(2+5)⋅5⋅2",1,0.000322997416020672,76
"1712","70","(20−80)+10",1,0.000322997416020672,76
"1713","70","(2⋅2+5+5)⋅5",1,0.000322997416020672,76
"1714","70","(2⋅3+1)⋅10",2,0.000645994832041344,76
"1715","70","(3+4)⋅10",2,0.000645994832041344,76
"1716","70","(3⋅2+1)⋅10",3,0.000968992248062015,76
"1717","70","(5+2)⋅10",30,0.00968992248062015,76
"1718","70","(5+2)⋅2⋅5",1,0.000322997416020672,76
"1719","70","(5⋅1+2)⋅10",1,0.000322997416020672,76
"1720","70","(6+1)⋅10",2,0.000645994832041344,76
"1721","70","10+20⋅3",4,0.00129198966408269,76
"1722","70","10+3⋅20",5,0.00161498708010336,76
"1723","70","10+3⋅2⋅10",13,0.00419896640826873,76
"1724","70","10+60",6,0.00193798449612403,76
"1725","70","100−(10+20)",1,0.000322997416020672,76
"1726","70","100−10⋅3",1,0.000322997416020672,76
"1727","70","10−20⋅4",1,0.000322997416020672,76
"1728","70","10−4⋅20",2,0.000645994832041344,76
"1729","70","10−80",2,0.000645994832041344,76
"1730","70","10⋅(10−3)",5,0.00161498708010336,76
"1731","70","10⋅(1−2⋅4)",1,0.000322997416020672,76
"1732","70","10⋅(1−8)",4,0.00129198966408269,76
"1733","70","10⋅(2+5)",10,0.00322997416020672,76
"1734","70","10⋅(2⋅3+1)",1,0.000322997416020672,76
"1735","70","10⋅(3+4)",1,0.000322997416020672,76
"1736","70","10⋅(4+3)",13,0.00419896640826873,76
"1737","70","10⋅(5+2)",264,0.0852713178294574,76
"1738","70","10⋅(6+1)",22,0.00710594315245478,76
"1739","70","10⋅2⋅3+10",1,0.000322997416020672,76
"1740","70","10⋅4+1+2",1,0.000322997416020672,76
"1741","70","10⋅5+10⋅2",9,0.00290697674418605,76
"1742","70","10⋅5+20",1,0.000322997416020672,76
"1743","70","10⋅7",602,0.194444444444444,76
"1744","70","12⋅5+10",3,0.000968992248062015,76
"1745","70","12⋅5+12−2",1,0.000322997416020672,76
"1746","70","14⋅5",1,0.000322997416020672,76
"1747","70","20⋅(2+3)+5⋅2",1,0.000322997416020672,76
"1748","70","20⋅3+10",226,0.0729974160206718,76
"1749","70","20⋅3+2⋅5",5,0.00161498708010336,76
"1750","70","20⋅3+5+5",2,0.000645994832041344,76
"1751","70","20⋅3+5⋅2",29,0.00936692506459948,76
"1752","70","20⋅4−10",1,0.000322997416020672,76
"1753","70","24⋅2+4⋅5+2",1,0.000322997416020672,76
"1754","70","2⋅10⋅3+10",2,0.000645994832041344,76
"1755","70","2⋅20+10+20",3,0.000968992248062015,76
"1756","70","2⋅20+20+10",2,0.000645994832041344,76
"1757","70","2⋅5⋅(5+2)",10,0.00322997416020672,76
"1758","70","3+3+1⋅10",1,0.000322997416020672,76
"1759","70","30⋅2+10",1,0.000322997416020672,76
"1760","70","3⋅10−100",3,0.000968992248062015,76
"1761","70","3⋅20+10",168,0.0542635658914729,76
"1762","70","3⋅20+2⋅5",9,0.00290697674418605,76
"1763","70","3⋅20+5+5",1,0.000322997416020672,76
"1764","70","3⋅20+5⋅2",2,0.000645994832041344,76
"1765","70","3⋅2⋅10+10",25,0.0080749354005168,76
"1766","70","40+20+10",4,0.00129198966408269,76
"1767","70","40+20+4⋅2+2",1,0.000322997416020672,76
"1768","70","40+30",4,0.00129198966408269,76
"1769","70","4⋅20−10",1,0.000322997416020672,76
"1770","70","5+5+5+5+5+5+5+5+5+5+5+5+5+5",1,0.000322997416020672,76
"1771","70","50+10⋅2",3,0.000968992248062015,76
"1772","70","50+20",7,0.0022609819121447,76
"1773","70","50+2⋅10",1,0.000322997416020672,76
"1774","70","5⋅10+10⋅2",1,0.000322997416020672,76
"1775","70","5⋅10+20",2,0.000645994832041344,76
"1776","70","5⋅2⋅(5+2)",2,0.000645994832041344,76
"1777","70","5⋅2⋅3+5⋅2⋅3+5⋅2",1,0.000322997416020672,76
"1778","70","5⋅2⋅7",1,0.000322997416020672,76
"1779","70","60+10",9,0.00290697674418605,76
"1780","70","6⋅10+10",11,0.00355297157622739,76
"1781","70","70",6,0.00193798449612403,76
"1782","70","7⋅10",1478,0.477390180878553,76
"1783","70","7⋅2⋅5",1,0.000322997416020672,76
"1784","70","80−10",3,0.000968992248062015,76
"1785","700","(10−3)⋅100",11,0.44,5
"1786","700","(10−3)⋅10⋅10",1,0.04,5
"1787","700","100⋅(5+2)",1,0.04,5
"1788","700","100⋅7",1,0.04,5
"1789","700","7⋅100",11,0.44,5
"1790","7000","7⋅1000",1,1,1
"1791","71","(20⋅3+10)+1",2,0.0151515151515152,11
"1792","71","(3⋅20+10)+1",1,0.00757575757575758,11
"1793","71","1+7⋅10",37,0.28030303030303,11
"1794","71","10⋅7+1",20,0.151515151515152,11
"1795","71","20⋅3+10+1",1,0.00757575757575758,11
"1796","71","3⋅20+1+10",2,0.0151515151515152,11
"1797","71","3⋅20+10+1",5,0.0378787878787879,11
"1798","71","3⋅20+11",2,0.0151515151515152,11
"1799","71","6⋅10+1+10",1,0.00757575757575758,11
"1800","71","6⋅10+10+1",2,0.0151515151515152,11
"1801","71","7⋅10+1",59,0.446969696969697,11
"1802","72","(20⋅3+10)+2",2,0.0148148148148148,13
"1803","72","(3⋅20+10)+2",1,0.00740740740740741,13
"1804","72","10⋅7+2",20,0.148148148148148,13
"1805","72","2+7⋅10",37,0.274074074074074,13
"1806","72","20⋅3+10+2",1,0.00740740740740741,13
"1807","72","24⋅3",1,0.00740740740740741,13
"1808","72","2⋅36",3,0.0222222222222222,13
"1809","72","3⋅20+10+2",5,0.037037037037037,13
"1810","72","3⋅20+12",2,0.0148148148148148,13
"1811","72","3⋅20+2+10",2,0.0148148148148148,13
"1812","72","6⋅10+10+2",1,0.00740740740740741,13
"1813","72","6⋅10+2+10",1,0.00740740740740741,13
"1814","72","7⋅10+2",59,0.437037037037037,13
"1815","73","(20⋅3+10)+3",2,0.0152671755725191,13
"1816","73","(3⋅20+10)+3",1,0.00763358778625954,13
"1817","73","10⋅7+3",20,0.152671755725191,13
"1818","73","20⋅3+10+3",1,0.00763358778625954,13
"1819","73","2⋅36+1",1,0.00763358778625954,13
"1820","73","3+7⋅10",37,0.282442748091603,13
"1821","73","3⋅20+10+3",5,0.0381679389312977,13
"1822","73","3⋅20+12+1",1,0.00763358778625954,13
"1823","73","3⋅20+13",1,0.00763358778625954,13
"1824","73","3⋅20+3+10",2,0.0152671755725191,13
"1825","73","6⋅10+10+3",1,0.00763358778625954,13
"1826","73","6⋅10+3+10",1,0.00763358778625954,13
"1827","73","7⋅10+3",58,0.442748091603053,13
"1828","74","(20⋅3+10)+4",2,0.0153846153846154,12
"1829","74","(3⋅20+10)+4",1,0.00769230769230769,12
"1830","74","10⋅7+4",20,0.153846153846154,12
"1831","74","20⋅3+10+4",1,0.00769230769230769,12
"1832","74","3⋅20+10+4",5,0.0384615384615385,12
"1833","74","3⋅20+12+2",1,0.00769230769230769,12
"1834","74","3⋅20+14",1,0.00769230769230769,12
"1835","74","3⋅20+4+10",2,0.0153846153846154,12
"1836","74","4+7⋅10",37,0.284615384615385,12
"1837","74","6⋅10+10+4",1,0.00769230769230769,12
"1838","74","6⋅10+4+10",1,0.00769230769230769,12
"1839","74","7⋅10+4",58,0.446153846153846,12
"1840","75","(20⋅3+10)+5",2,0.0152671755725191,12
"1841","75","(3⋅20+10)+5",1,0.00763358778625954,12
"1842","75","10⋅7+5",20,0.152671755725191,12
"1843","75","20⋅3+10+5",1,0.00763358778625954,12
"1844","75","3⋅20+10+5",5,0.0381679389312977,12
"1845","75","3⋅20+12+3",1,0.00763358778625954,12
"1846","75","3⋅20+15",1,0.00763358778625954,12
"1847","75","3⋅20+5+10",2,0.0152671755725191,12
"1848","75","5+7⋅10",37,0.282442748091603,12
"1849","75","6⋅10+10+5",1,0.00763358778625954,12
"1850","75","6⋅10+5+10",1,0.00763358778625954,12
"1851","75","7⋅10+5",59,0.450381679389313,12
"1852","76","(20⋅3+10)+6",2,0.0153846153846154,12
"1853","76","(3⋅20+10)+6",1,0.00769230769230769,12
"1854","76","10⋅7+6",20,0.153846153846154,12
"1855","76","20⋅3+10+6",1,0.00769230769230769,12
"1856","76","3⋅20+10+6",5,0.0384615384615385,12
"1857","76","3⋅20+12+4",1,0.00769230769230769,12
"1858","76","3⋅20+16",1,0.00769230769230769,12
"1859","76","3⋅20+6+10",2,0.0153846153846154,12
"1860","76","6+7⋅10",37,0.284615384615385,12
"1861","76","6⋅10+10+6",1,0.00769230769230769,12
"1862","76","6⋅10+6+10",1,0.00769230769230769,12
"1863","76","7⋅10+6",58,0.446153846153846,12
"1864","77","(20⋅3+10)+7",2,0.0153846153846154,11
"1865","77","(3⋅20+10)+7",1,0.00769230769230769,11
"1866","77","10⋅7+7",20,0.153846153846154,11
"1867","77","20⋅3+10+7",1,0.00769230769230769,11
"1868","77","3⋅20+10+7",5,0.0384615384615385,11
"1869","77","3⋅20+12+5",1,0.00769230769230769,11
"1870","77","3⋅20+17",1,0.00769230769230769,11
"1871","77","3⋅20+7+10",2,0.0153846153846154,11
"1872","77","6⋅10+10+7",2,0.0153846153846154,11
"1873","77","7+7⋅10",37,0.284615384615385,11
"1874","77","7⋅10+7",58,0.446153846153846,11
"1875","7776","7776",5,1,1
"1876","78","(20⋅3+10)+8",2,0.0153846153846154,13
"1877","78","(3⋅20+10)+8",1,0.00769230769230769,13
"1878","78","10⋅7+8",20,0.153846153846154,13
"1879","78","20⋅3+10+8",1,0.00769230769230769,13
"1880","78","3⋅20+10+(2−10)",1,0.00769230769230769,13
"1881","78","3⋅20+10+8",4,0.0307692307692308,13
"1882","78","3⋅20+12+6",1,0.00769230769230769,13
"1883","78","3⋅20+18",1,0.00769230769230769,13
"1884","78","3⋅20+8+10",2,0.0153846153846154,13
"1885","78","6⋅10+10+8",2,0.0153846153846154,13
"1886","78","7⋅10+(2−10)",1,0.00769230769230769,13
"1887","78","7⋅10+8",57,0.438461538461538,13
"1888","78","8+7⋅10",37,0.284615384615385,13
"1889","79","(20⋅3+10)+9",2,0.0149253731343284,15
"1890","79","(3⋅20+10)+9",1,0.00746268656716418,15
"1891","79","10⋅7+9",20,0.149253731343284,15
"1892","79","1−8⋅10",36,0.26865671641791,15
"1893","79","20⋅3+10+9",1,0.00746268656716418,15
"1894","79","3⋅20+(1−20)",1,0.00746268656716418,15
"1895","79","3⋅20+(1−2⋅10)",1,0.00746268656716418,15
"1896","79","3⋅20+10+(1−10)",1,0.00746268656716418,15
"1897","79","3⋅20+10+9",4,0.0298507462686567,15
"1898","79","3⋅20+12+7",1,0.00746268656716418,15
"1899","79","3⋅20+19",1,0.00746268656716418,15
"1900","79","6⋅10+10+9",3,0.0223880597014925,15
"1901","79","7⋅10+(1−10)",7,0.0522388059701493,15
"1902","79","7⋅10+9",53,0.395522388059701,15
"1903","79","9+7⋅10",2,0.0149253731343284,15
"1904","8","1+4+3",1,0.000230096640589047,26
"1905","8","1+7",6,0.00138057984353428,26
"1906","8","10−2",83,0.0190980211688909,26
"1907","8","2+1+2+1+2",1,0.000230096640589047,26
"1908","8","2+1+5",6,0.00138057984353428,26
"1909","8","2+2+2+2",35,0.00805338242061666,26
"1910","8","2+6",1,0.000230096640589047,26
"1911","8","2−10",54,0.0124252185918086,26
"1912","8","2⋅(2+2)",1,0.000230096640589047,26
"1913","8","2⋅2⋅2",4,0.00092038656235619,26
"1914","8","2⋅4",73,0.0167970547630005,26
"1915","8","3+3+2",4,0.00092038656235619,26
"1916","8","3+5",86,0.0197883110906581,26
"1917","8","4+1+3",1,0.000230096640589047,26
"1918","8","4+4",125,0.0287620800736309,26
"1919","8","4⋅2",42,0.00966405890473999,26
"1920","8","5+(2−5)",1,0.000230096640589047,26
"1921","8","5+(2⋅2−1)",1,0.000230096640589047,26
"1922","8","5+(5−2)",1,0.000230096640589047,26
"1923","8","5+1+1+1",1,0.000230096640589047,26
"1924","8","5+1+2",9,0.00207086976530143,26
"1925","8","5+2+1",111,0.0255407271053843,26
"1926","8","5+3",845,0.194431661297745,26
"1927","8","6+2",22,0.00506212609295904,26
"1928","8","7+1",1,0.000230096640589047,26
"1929","8","8",2831,0.651403589507593,26
"1930","80","(1+15)⋅5",1,0.000319897632757518,62
"1931","80","(1+7)⋅10",5,0.00159948816378759,62
"1932","80","(10−2)⋅10",34,0.0108765195137556,62
"1933","80","(10−2)⋅2⋅5",1,0.000319897632757518,62
"1934","80","(2−10)⋅10",25,0.00799744081893794,62
"1935","80","(3+5)⋅10",23,0.00735764555342291,62
"1936","80","(3+5)⋅5⋅2",1,0.000319897632757518,62
"1937","80","(4+4)⋅10",2,0.000639795265515035,62
"1938","80","(5+3)⋅10",25,0.00799744081893794,62
"1939","80","(5+3)⋅2⋅5",1,0.000319897632757518,62
"1940","80","(5⋅1+3)⋅10",1,0.000319897632757518,62
"1941","80","(7+1)⋅10",1,0.000319897632757518,62
"1942","80","100−10⋅2",1,0.000319897632757518,62
"1943","80","100−20",1,0.000319897632757518,62
"1944","80","10⋅(10−2)",17,0.0054382597568778,62
"1945","80","10⋅(3+5)",10,0.00319897632757518,62
"1946","80","10⋅(4+4)",52,0.0166346769033909,62
"1947","80","10⋅(5+3)",201,0.064299424184261,62
"1948","80","10⋅(6+2)",5,0.00159948816378759,62
"1949","80","10⋅2⋅2⋅2",1,0.000319897632757518,62
"1950","80","10⋅2⋅4",16,0.00511836212412028,62
"1951","80","10⋅4+1+3",1,0.000319897632757518,62
"1952","80","10⋅4⋅2",10,0.00319897632757518,62
"1953","80","10⋅5+10⋅3",8,0.00255918106206014,62
"1954","80","10⋅5+2+1",1,0.000319897632757518,62
"1955","80","10⋅5+30",1,0.000319897632757518,62
"1956","80","10⋅8",598,0.191298784388996,62
"1957","80","12⋅6+8",3,0.000959692898272553,62
"1958","80","20+60",1,0.000319897632757518,62
"1959","80","20−100",9,0.00287907869481766,62
"1960","80","20⋅(2+2)",6,0.00191938579654511,62
"1961","80","20⋅(5−1)",1,0.000319897632757518,62
"1962","80","20⋅2⋅2",1,0.000319897632757518,62
"1963","80","20⋅4",291,0.0930902111324376,62
"1964","80","24⋅3+4⋅2",1,0.000319897632757518,62
"1965","80","2⋅10⋅4",3,0.000959692898272553,62
"1966","80","2⋅20+10+20+10",2,0.000639795265515035,62
"1967","80","2⋅2⋅20",5,0.00159948816378759,62
"1968","80","2⋅2⋅2⋅10",1,0.000319897632757518,62
"1969","80","2⋅40",5,0.00159948816378759,62
"1970","80","2⋅4⋅10",30,0.00959692898272553,62
"1971","80","2⋅5⋅(4+4)",1,0.000319897632757518,62
"1972","80","2⋅5⋅(5+3)",10,0.00319897632757518,62
"1973","80","30⋅2+20",1,0.000319897632757518,62
"1974","80","3⋅20+20",1,0.000319897632757518,62
"1975","80","40⋅2",6,0.00191938579654511,62
"1976","80","4⋅20",218,0.0697376839411388,62
"1977","80","4⋅2⋅10",44,0.0140754958413308,62
"1978","80","5+2+1⋅10",2,0.000639795265515035,62
"1979","80","5+5+5+5+5+5+5+5+5+5+5+5+5+5+5+5",1,0.000319897632757518,62
"1980","80","50+10⋅3",3,0.000959692898272553,62
"1981","80","50+20+10",1,0.000319897632757518,62
"1982","80","50+30",3,0.000959692898272553,62
"1983","80","50+3⋅10",4,0.00127959053103007,62
"1984","80","5⋅10+10⋅3",1,0.000319897632757518,62
"1985","80","5⋅10+3⋅10",2,0.000639795265515035,62
"1986","80","5⋅2⋅(5+3)",2,0.000639795265515035,62
"1987","80","5⋅2⋅3+5⋅2⋅3+5⋅(2+3)",1,0.000319897632757518,62
"1988","80","5⋅2⋅4⋅2",1,0.000319897632757518,62
"1989","80","80",28,0.00895713371721049,62
"1990","80","8⋅10",1393,0.445617402431222,62
"1991","80","8⋅2⋅5",1,0.000319897632757518,62
"1992","800","(10−2)⋅100",12,0.0863309352517986,17
"1993","800","(10−2)⋅10⋅10",1,0.00719424460431655,17
"1994","800","(5+3)⋅100",1,0.00719424460431655,17
"1995","800","(5+3)⋅10⋅10",1,0.00719424460431655,17
"1996","800","100⋅(10−2)",3,0.0215827338129496,17
"1997","800","100⋅(2−10)",1,0.00719424460431655,17
"1998","800","100⋅(5+3)",5,0.0359712230215827,17
"1999","800","100⋅8",17,0.122302158273381,17
"2000","800","10⋅10⋅8",1,0.00719424460431655,17
"2001","800","200⋅4",3,0.0215827338129496,17
"2002","800","20⋅20⋅2",2,0.0143884892086331,17
"2003","800","20⋅4⋅10",1,0.00719424460431655,17
"2004","800","2⋅400",1,0.00719424460431655,17
"2005","800","400⋅2",6,0.0431654676258993,17
"2006","800","4⋅10⋅20",1,0.00719424460431655,17
"2007","800","800",1,0.00719424460431655,17
"2008","800","8⋅100",82,0.589928057553957,17
"2009","8000","8⋅1000",3,1,1
"2010","81","1+8⋅10",37,0.276119402985075,5
"2011","81","10⋅8+1",21,0.156716417910448,5
"2012","81","20⋅4+1",3,0.0223880597014925,5
"2013","81","4⋅20+1",11,0.082089552238806,5
"2014","81","8⋅10+1",62,0.462686567164179,5
"2015","82","10⋅8+2",20,0.151515151515152,6
"2016","82","2+20+60",1,0.00757575757575758,6
"2017","82","2+8⋅10",37,0.28030303030303,6
"2018","82","20⋅4+2",3,0.0227272727272727,6
"2019","82","4⋅20+2",11,0.0833333333333333,6
"2020","82","8⋅10+2",60,0.454545454545455,6
"2021","83","10⋅8+3",21,0.159090909090909,5
"2022","83","20⋅4+3",3,0.0227272727272727,5
"2023","83","3+8⋅10",37,0.28030303030303,5
"2024","83","4⋅20+3",11,0.0833333333333333,5
"2025","83","8⋅10+3",60,0.454545454545455,5
"2026","84","10⋅8+4",21,0.159090909090909,5
"2027","84","20⋅4+4",3,0.0227272727272727,5
"2028","84","4+8⋅10",37,0.28030303030303,5
"2029","84","4⋅20+4",11,0.0833333333333333,5
"2030","84","8⋅10+4",60,0.454545454545455,5
"2031","85","10⋅8+5",21,0.157894736842105,5
"2032","85","20⋅4+5",3,0.0225563909774436,5
"2033","85","4⋅20+5",11,0.0827067669172932,5
"2034","85","5+8⋅10",37,0.278195488721804,5
"2035","85","8⋅10+5",61,0.458646616541353,5
"2036","86","10⋅8+6",21,0.159090909090909,5
"2037","86","20⋅4+6",3,0.0227272727272727,5
"2038","86","4⋅20+6",11,0.0833333333333333,5
"2039","86","6+8⋅10",37,0.28030303030303,5
"2040","86","8⋅10+6",60,0.454545454545455,5
"2041","87","10⋅8+7",20,0.152671755725191,5
"2042","87","20⋅4+7",3,0.0229007633587786,5
"2043","87","4⋅20+7",11,0.083969465648855,5
"2044","87","7+8⋅10",37,0.282442748091603,5
"2045","87","8⋅10+7",60,0.458015267175573,5
"2046","88","10⋅8+8",21,0.159090909090909,7
"2047","88","20⋅4+8",3,0.0227272727272727,7
"2048","88","4⋅20+(2−10)",1,0.00757575757575758,7
"2049","88","4⋅20+8",10,0.0757575757575758,7
"2050","88","8+8⋅10",37,0.28030303030303,7
"2051","88","8⋅10+(2−10)",1,0.00757575757575758,7
"2052","88","8⋅10+8",59,0.446969696969697,7
"2053","89","10⋅8+9",21,0.153284671532847,8
"2054","89","1−9⋅10",20,0.145985401459854,8
"2055","89","20⋅4+9",3,0.0218978102189781,8
"2056","89","4⋅20+(1−10)",1,0.0072992700729927,8
"2057","89","4⋅20+9",10,0.072992700729927,8
"2058","89","8⋅10+(1−10)",8,0.0583941605839416,8
"2059","89","8⋅10+9",55,0.401459854014599,8
"2060","89","9+8⋅10",19,0.138686131386861,8
"2061","9","1+4+4",1,0.000231588698471515,36
"2062","9","1+8",2,0.000463177396943029,36
"2063","9","10−1",173,0.040064844835572,36
"2064","9","12−3",1,0.000231588698471515,36
"2065","9","12−4+1",2,0.000463177396943029,36
"2066","9","1−10",150,0.0347383047707272,36
"2067","9","2+1+2+1+2+1",1,0.000231588698471515,36
"2068","9","2+2+2+2+1",21,0.00486336266790181,36
"2069","9","2+2+5",4,0.000926354793886058,36
"2070","9","2+7",5,0.00115794349235757,36
"2071","9","2⋅2+5",8,0.00185270958777212,36
"2072","9","2⋅4+1",10,0.00231588698471515,36
"2073","9","2⋅5−1",1,0.000231588698471515,36
"2074","9","3+2+2+2",1,0.000231588698471515,36
"2075","9","3+3+3",4,0.000926354793886058,36
"2076","9","3+6",1,0.000231588698471515,36
"2077","9","3⋅3",4,0.000926354793886058,36
"2078","9","4+1+4",1,0.000231588698471515,36
"2079","9","4+4+1",3,0.000694766095414544,36
"2080","9","4+5",63,0.0145900880037054,36
"2081","9","4⋅2+1",20,0.00463177396943029,36
